gauge_id,gauge_name,space_remaining,opt_param_plausible,sigma_MD,sigma_obs,camels_uncert,cut_off,theta_1,theta_2,theta_3,theta_4,PCA_emulator,PCA_var_accounted,x1_opt,x2_opt,x3_opt,x4_opt,opt_NSE,opt_log_NSE,opt_normalised_NSE,opt_L1_NSE,opt_corr,opt_bias,opt_RMSD,opt_KGE,x1_most_nonimp,x2_most_nonimp,x3_most_nonimp,x4_most_nonimp,main_effect_x1,main_effect_x2,main_effect_x3,main_effect_x4,total_effect_x1,total_effect_x2,total_effect_x3,total_effect_x4,D_CI_em1,D_CI_em2,D_CI_em3,D_CI_em4,D_DI_em1,D_DI_em2,D_DI_em3,D_DI_em4,obs_missing,start_date,end_date,river,area
69007,Mersey at Ashton Weir,12.38488,TRUE,0.04941,0.13546,TRUE,2,0.3,0.2,0.3,0.3,TRUE,95.411,382.3221,-0.35651,44.03242,1.21859,0.88762,0.70423,0.89897,0.68598,0.94438,-0.04941,0.55954,0.92448,18.82,-2.88131,19.52,0.996,0.0095582,0.76832,0.003687,0.00011798,0.020604,0.98447,0.19522,0.025383,0.966,0.724,0.736,0.666,373.06,1998.5,1948.8,2386.5,0,1990-01-01,1999-12-31,River Mersey,667.27
69012,Bollin at Wilmslow,8.69093,FALSE,0.03533,0.14258,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.173,566.7963,0.27329,24.77909,1.12462,0.84804,0.63918,0.86808,0.64706,0.9226,-0.03533,0.51155,0.90711,18.82,-3.20849,19.52,0.996,0.020341,0.74298,0.0042217,0.00012898,0.034348,0.97059,0.20353,0.030423,0.968,0.73,0.908,0.72,369.16,1838.9,801.2,2069.5,0,1990-01-01,1999-12-31,River Bollin,68.38
69015,Etherow at Compstall,17.78768,TRUE,0.00122,0.16468,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.776,357.8092,-2.17676,72.24044,1.08559,0.83974,0.79097,0.86188,0.63768,0.91642,0.00122,0.81301,0.87547,18.82,-4.51722,186.3837,1.15959,0.0047059,0.78633,0.0037221,0.00011494,0.013639,0.99075,0.1869,0.021149,0.716,0.93,0.746,0.936,5232.9,1285.5,5094.2,475.64,0,1990-01-01,1999-12-31,River Etherow,149.4
69017,Goyt at Marple Bridge,10.2341,TRUE,0.04406,0.12696,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.976,236.4401,-1.26769,62.49237,1.11603,0.90767,0.82956,0.91548,0.75139,0.95369,-0.04406,0.55331,0.93095,18.82,-3.37208,127.4906,1.15959,0.0089124,0.77183,0.003643,0.00011826,0.019514,0.98546,0.19338,0.024438,0.974,0.938,0.752,0.696,356.8,588.69,2386.1,2318,0,1990-01-01,1999-12-31,River Goyt,184.23
69023,Roch at Blackford Bridge,2.00056,FALSE,0.05202,0.22802,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.374,365.0375,-0.18097,39.25191,1.09535,0.88228,0.59948,0.89468,0.69057,0.9413,-0.05202,0.78609,0.91913,18.82,-3.20849,19.52,0.996,0.0079561,0.77992,0.0035848,0.00011706,0.017586,0.98707,0.18861,0.022146,0.974,0.93,0.724,0.95,323.11,616.5,2247.5,474.64,0,1990-01-01,1999-12-31,River Roch,190.45
69027,Tame at Portwood,1.51414,FALSE,0.05058,0.30866,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.659,336.9721,0.45434,36.96605,1.10511,0.84272,0.52439,0.8641,0.60369,0.92061,-0.05058,0.90466,0.90059,18.82,1.20849,39.15102,0.996,0.0070421,0.77664,0.0036208,0.00011754,0.017133,0.9877,0.19163,0.023411,0.706,0.736,0.934,0.958,2109.3,1771.1,762.11,446.91,0,1990-01-01,1999-12-31,River Tame,146.01
69030,Sankey Brook at Causey Bridges,3.46491,FALSE,0.05744,0.13354,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.63,442.6835,0.20643,17.49723,1.19764,0.81877,0.49273,0.84657,0.58351,0.91141,-0.05744,0.56368,0.8944,18.82,-3.20849,19.52,0.996,0.022175,0.73729,0.004493,0.00014041,0.036969,0.96792,0.20578,0.031782,0.73,0.67,0.914,0.928,2119.3,2000.2,788.43,794.71,0,1990-01-01,1999-12-31,River Sankey Brook,147.74
69032,Alt at Kirkby,3.26622,FALSE,0.0234,0.10899,TRUE,2,0.3,0.2,0.3,0.3,TRUE,96.828,794.5669,0.08115,10.50395,1.12285,0.80588,0.69133,0.83744,0.5804,0.89826,-0.0234,0.48906,0.86749,18.82,-3.86286,19.52,0.996,0.026787,0.72776,0.0048541,0.00014348,0.042674,0.96202,0.20834,0.033684,0.738,0.952,0.91,0.916,2667.9,549.36,832.84,803.87,0,1990-01-01,1999-12-31,River Alt,96.61
69043,Irk at Collyhurst Weir,0,FALSE,0.02038,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,93.518,508.6288,0.39745,0.00471,1.17055,0.52939,0.62772,0.74478,0.45036,0.73244,0.02038,1.69511,0.6736,18.82,-5.008,19.52,2.55012,0.005925,0.77127,0.0039393,9.8813e-05,0.017345,0.98783,0.19594,0.025483,0.966,0.76,0.75,0.946,371.29,1809.5,2097.4,496.99,3.3,1995-01-01,2004-12-31,River Irk,72.3
70002,Douglas at Wanes Blades Bridge,0.61326,FALSE,0.04235,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,95.778,461.1873,0.52493,13.6441,1.22002,0.70813,0.5739,0.77429,0.52791,0.84817,-0.04235,0.99856,0.83286,18.82,1.20849,19.52,0.996,0.013376,0.75627,0.003928,0.00013219,0.026,0.9792,0.2002,0.028119,0.968,0.94,0.746,0.926,362.04,591.5,2045.8,663.73,0.2,1990-01-01,1999-12-31,River Douglas,189.78
7001,Findhorn at Shenachie,0,FALSE,0.0149,0.18176,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.542,842.5816,0.6511,15.85458,1.14481,0.42222,0.64816,0.6338,0.32884,0.65014,0.0149,3.05179,0.49183,18.82,-1.89976,19.52,5.004,0.0030736,0.79369,0.0034278,0.0001118,0.011012,0.99342,0.18285,0.019593,0.962,0.934,0.72,0.846,339.22,681.97,3345,1203,0,1990-01-01,1999-12-31,River Findhorn,415.59
7002,Findhorn at Forres,0.29272,FALSE,0.00773,0.20222,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.167,613.3681,0.35627,18.11776,1.28728,0.52561,0.73141,0.67825,0.41377,0.72521,0.00773,1.90119,0.5995,18.82,1.86286,117.6751,0.996,0.0039407,0.78069,0.0034462,0.00011761,0.013336,0.99169,0.19125,0.023182,0.968,0.77,0.926,0.686,364.62,1608.2,787.64,2371.5,0,1990-01-01,1999-12-31,River Findhorn,781.77
7003,Lossie at Sheriffmills,22.34106,TRUE,0.02629,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,94.206,320.5377,-0.84838,32.45972,1.3979,0.80512,0.74708,0.8369,0.57733,0.89781,-0.02629,0.65006,0.835,18.82,-3.86286,176.5682,1.15959,0.0080251,0.74948,0.0047879,0.00014854,0.021947,0.9831,0.20892,0.031942,0.742,0.924,0.916,0.752,3985.1,1056.3,1664,2715.7,0,1990-01-01,1999-12-31,River Lossie,216.66
7005,Divie at Dunphail,0.6497,FALSE,0.02735,0.12164,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.272,194.416,-0.01,26.84286,1.17342,0.70479,0.78981,0.77208,0.54021,0.83999,-0.02735,1.0918,0.7861,18.82,-3.37208,19.52,0.996,0.0064926,0.75582,0.004412,0.00014144,0.019269,0.98587,0.20611,0.030262,0.734,0.796,0.93,0.714,6994.3,4072.7,989.8,4878.5,0,1990-01-01,1999-12-31,River Divie,164.63
7006,Lossie at Torwinny,0.40299,TRUE,0.0838,0.2135,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.25,0.0062,-4.38949,73.23131,1.15084,0.62946,0.54195,0.72964,0.41516,0.7956,-0.0838,1.52334,0.72017,18.82,-3.69927,19.52,0.996,0.0051206,0.76526,0.0039544,0.00014142,0.016634,0.98861,0.20082,0.027616,0.734,0.754,0.76,0.942,2281.2,1648.3,1911.8,491.56,0,1990-01-01,1999-12-31,River Lossie,20.62
71001,Ribble at Samlesbury,0.21621,FALSE,0.0461,0.25533,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.955,130.3209,-0.17082,25.02812,1.2515,0.85717,0.75422,0.87502,0.69348,0.92698,-0.0461,1.26804,0.90452,18.82,-3.69927,88.22857,0.996,0.0053428,0.78912,0.0037064,0.00010609,0.013935,0.99037,0.18424,0.020256,0.702,0.716,0.924,0.66,2306.9,2387.3,724.88,2689.1,0,1990-01-01,1999-12-31,River Ribble,1144.7
71004,Calder at Whalley Weir,0.0987,FALSE,0.06096,0.14338,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.209,155.1341,0.16862,27.01077,1.09706,0.86646,0.5388,0.88219,0.6783,0.93297,-0.06096,1.06269,0.90607,18.82,-3.53567,19.52,0.996,0.0078899,0.77781,0.0036086,0.00011074,0.017861,0.98705,0.18995,0.02294,0.71,0.94,0.76,0.658,9227.4,941.7,6985.8,2673.2,0,1990-01-01,1999-12-31,River Calder,317.44
71006,Ribble at Henthorn,0.06448,FALSE,0.01408,0.16722,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.711,114.4342,0.08009,23.10387,1.22222,0.87127,0.91428,0.88595,0.72909,0.93363,-0.01408,1.33608,0.91617,18.82,-3.53567,88.22857,0.996,0.0063189,0.78946,0.0036786,0.00010512,0.014837,0.98942,0.18318,0.019879,0.698,0.95,0.696,0.944,2215.8,447.02,2400.5,530.92,0,1990-01-01,1999-12-31,River Ribble,446.17
71008,Hodder at Hodder Place,0.28678,FALSE,0.02885,0.19726,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.762,126.4694,-1.15983,33.11545,1.13438,0.8402,0.84323,0.86222,0.69244,0.91683,-0.02885,1.62081,0.88321,115.3392,-3.86286,78.41306,1.15959,0.0026898,0.80381,0.0042142,0.00011183,0.0096506,0.99335,0.17613,0.016784,0.968,0.952,0.694,0.778,305.03,403.92,2461.5,1610.3,0,1990-01-01,1999-12-31,River Hodder,258.13
71014,Darwen at Blue Bridge,0.04157,FALSE,0.08862,0.15978,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.533,148.4722,0.19943,26.92485,1.06928,0.82818,0.13188,0.85337,0.59033,0.91579,-0.08862,1.15002,0.87711,18.82,-3.69927,48.96653,0.996,0.006693,0.77739,0.003632,0.00011811,0.016799,0.98815,0.19127,0.023344,0.714,0.938,0.736,0.946,2435.3,701.43,2091.4,481.85,0,1990-01-01,1999-12-31,River Darwen,136.21
72002,Wyre at St Michaels,0.15038,FALSE,0.00791,0.1492,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.912,167.6294,-0.40997,18.6821,1.25529,0.84816,0.90124,0.86817,0.71104,0.921,-0.00791,1.07154,0.89298,18.82,-4.35363,127.4906,1.0778,0.0054342,0.78147,0.003658,0.00011531,0.014912,0.98983,0.18968,0.022415,0.712,0.72,0.924,0.932,2055.6,1750,763.84,513.08,0,1990-01-01,1999-12-31,River Wyre,273.75
72004,Lune at Caton,0.18002,FALSE,0.02129,0.27268,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.507,116.5377,0.02315,30.84418,1.20147,0.86278,0.92067,0.87934,0.7143,0.92922,-0.02129,1.61749,0.91098,18.82,1.69927,19.52,1.0778,0.0029088,0.80209,0.004016,0.00010527,0.010114,0.9933,0.17704,0.017214,0.704,0.958,0.95,0.804,2429.2,389.4,530.12,1543.6,0,1990-01-01,1999-12-31,River Lune,985.37
72005,Lune at Killington,0.00099,FALSE,0.00932,0.29,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.793,72.4205,1.11881,50.38135,1.04487,0.884,0.94326,0.89606,0.74035,0.94084,0.00932,2.13101,0.8894,18.82,2.02645,19.52,0.996,0.0027772,0.80967,0.0043402,0.00011223,0.0094155,0.99331,0.17141,0.015236,0.958,0.968,0.96,0.832,374.9,305.34,437.56,1209.8,0,1990-01-01,1999-12-31,River Lune,219.24
72007,Brock at upstream of A6,0.20811,FALSE,0.02874,0.16106,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.578,171.3711,-0.92559,28.45494,1.06844,0.84823,0.92691,0.86823,0.71405,0.92133,-0.02874,1.12089,0.8948,18.82,-4.02645,68.59755,0.996,0.0035285,0.78935,0.0037912,0.00011404,0.012087,0.99215,0.18584,0.020574,0.692,0.74,0.934,0.916,3340.2,1787,780.54,741.78,0,1990-01-01,1999-12-31,River Brock,31.51
72009,Wenning at Wennington,0,FALSE,0.02862,0.1851,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.156,52.5615,0.28739,34.31506,1.04598,0.82862,0.91886,0.8537,0.6934,0.91374,0.02862,1.93902,0.81237,18.82,-3.86286,58.78204,0.996,0.0078115,0.78698,0.0035729,0.00010973,0.01659,0.98785,0.18365,0.020146,0.968,0.952,0.946,0.932,339.48,484.09,555.59,681.41,0,1990-01-01,1999-12-31,River Wenning,139.36
72014,Conder at Galgate,0.16549,FALSE,0.01045,0.13926,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.312,159.1743,-0.60137,25.02812,1.13438,0.85973,0.93265,0.87699,0.72922,0.9273,-0.01045,0.96702,0.88932,18.82,-4.84441,127.4906,0.996,0.0058317,0.77848,0.0036166,0.00011819,0.015593,0.98929,0.19152,0.023182,0.716,0.932,0.724,0.944,2120.8,611.76,2002.4,496.97,0,1990-01-01,1999-12-31,River Conder,28.99
72015,Lune at Lunes Bridge,0,FALSE,0.00164,0.26366,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.945,62.17792,0.79659,52.98453,0.99775,0.89749,0.94292,0.90702,0.74904,0.94755,-0.00164,2.02955,0.91159,18.82,1.0449,19.52,0.996,0.003312,0.80897,0.0042766,0.00011393,0.010105,0.99277,0.17135,0.015321,0.964,0.972,0.65,0.864,343.41,311.58,2590.6,1094,0,1990-01-01,1999-12-31,River Lune,140.83
73005,Kent at Sedgwick,2.37997,TRUE,0.02625,0.23054,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.301,96.54411,0.08009,76.70754,1.10511,0.89562,0.92599,0.90548,0.75041,0.94682,-0.02625,1.50439,0.93239,18.82,1.53567,29.33551,1.40498,0.0020315,0.81133,0.0045954,0.00010661,0.0082925,0.99395,0.1712,0.014842,0.726,0.704,0.686,0.814,2465.9,2210.9,2854.1,1436.5,0,1990-01-01,1999-12-31,River Kent,212.24
73009,Sprint at Sprint Mill,0.36749,FALSE,0.01945,0.31223,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.715,12.42095,-0.40928,100.3928,1.03635,0.87186,0.93383,0.88642,0.72949,0.93386,-0.01945,2.29089,0.90839,18.82,0.39053,19.52,0.996,0.0012324,0.82384,0.0055767,0.00011287,0.0063248,0.99416,0.16246,0.012074,0.692,0.708,0.632,0.884,2040.5,2720,2671.8,976.05,0,1990-01-01,1999-12-31,River Sprint,34.7
73010,Leven at Newby Bridge,61.94464,TRUE,0.01686,0.24044,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.585,16.19704,-1.36937,324.9467,2.28378,0.95251,0.90103,0.95466,0.79404,0.9762,0.01686,1.02307,0.953,18.82,-0.59102,206.0147,2.79551,0.00098567,0.8272,0.0059221,0.00011827,0.0056304,0.9942,0.16028,0.011379,0.716,0.7,0.654,0.898,2142.7,2243.5,2533.9,783.3,0,1990-01-01,1999-12-31,River Leven,247.97
73011,Mint at Mint Bridge,1.12992,FALSE,0.01812,0.20438,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.748,100.2062,-0.09616,68.89494,1.06515,0.91121,0.95606,0.91845,0.77291,0.95495,-0.01812,1.24616,0.94672,18.82,1.53567,48.96653,0.996,0.0026093,0.80513,0.0041827,0.00010766,0.0095429,0.99347,0.17519,0.016317,0.702,0.718,0.684,0.784,2114.7,1993.7,2554.7,1853.2,0,1990-01-01,1999-12-31,River Mint,65.44
73014,Brathay at Jeffy Knotts,0.18357,FALSE,0.00416,0.46518,TRUE,2,0.3,0.2,0.3,0.3,TRUE,89.287,13.59905,0.4764,55.70111,1.26126,0.815,0.93319,0.84388,0.69296,0.90291,-0.00416,4.45302,0.85109,187.7286,1.86286,19.52,1.40498,0.00065526,0.84106,0.0073188,0.00014391,0.0042064,0.99323,0.14949,0.0088013,0.978,0.98,0.672,0.928,302.12,260.38,2475.5,594.38,0,1990-01-01,1999-12-31,River Brathay,56.58
73015,Keer at High Keer Weir,0.06176,FALSE,0.00535,0.12747,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.134,97.51439,-0.50984,26.84286,1.10511,0.76342,0.68995,0.86546,0.60694,0.87488,0.00535,1.40151,0.85108,18.82,-4.19004,58.78204,0.996,0.0092713,0.77284,0.0035611,0.00012103,0.019731,0.98531,0.19239,0.023947,0.71,0.944,0.936,0.938,1930.6,518.57,649.03,567.22,7.9,1990-01-01,1999-12-31,River Keer,30.04
74001,Duddon at Duddon Hall,0.00866,FALSE,0.02742,0.35772,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.656,100.4841,0,38.86134,1.10511,0.8384,0.91468,0.86088,0.69115,0.91695,-0.02742,2.50024,0.90414,18.82,1.86286,19.52,0.996,0.00072614,0.82515,0.0058279,0.0001257,0.005265,0.99457,0.16246,0.011834,0.728,0.974,0.666,0.862,2181.3,284.38,2612.3,1108.9,0,1990-01-01,1999-12-31,River Duddon,85.25
74005,Ehen at Braystones,10.79395,TRUE,0.07283,0.16746,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.223,148.2678,-0.67733,63.57277,1.2508,0.82775,0.72825,0.85982,0.6545,0.91451,-0.07283,1.50761,0.88527,163.5988,1.20849,48.96653,0.996,0.0013903,0.80995,0.0043883,0.00012304,0.0074914,0.99486,0.17314,0.015354,0.694,0.944,0.662,0.772,2023.8,413.3,2394.9,1677.3,0.7,1990-01-01,1999-12-31,River Ehen,129.5
74006,Calder at Calder Hall,1.12854,FALSE,0.03184,0.21922,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.361,368.7062,-0.31499,30.26524,1.12462,0.77251,0.8405,0.81467,0.61016,0.88002,-0.03184,1.79279,0.84855,18.82,-3.20849,19.52,0.996,0.0010777,0.81048,0.0044325,0.00012398,0.0070438,0.99519,0.1731,0.015319,0.962,0.956,0.964,0.78,312.1,424.88,492.88,1916.9,0,1990-01-01,1999-12-31,River Calder,43.9
74007,Esk at Cropple How,0.036,FALSE,0.02153,0.35483,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.993,1.97859,-0.46534,66.29507,1.08798,0.78407,0.88364,0.82977,0.63771,0.88567,-0.02153,3.17338,0.84211,18.82,0.55412,19.52,0.996,0.00066922,0.82674,0.0058664,0.00013866,0.0050826,0.99461,0.16122,0.011566,0.954,0.716,0.96,0.706,383.76,2354.1,419.71,2072.6,1.1,1990-01-01,1999-12-31,River Esk,70.04
75003,Derwent at Ouse Bridge,62.51003,TRUE,0.00888,0.28693,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.783,15.2182,-4.81686,307.7967,2.31272,0.95443,0.96426,0.95642,0.82034,0.97699,-0.00888,0.8692,0.9674,18.82,-3.0449,245.2767,2.9591,0.0011155,0.8249,0.0056429,0.00011567,0.0060495,0.99435,0.16175,0.011948,0.958,0.69,0.63,0.868,411.88,2189.8,2630.9,939.94,0,1990-01-01,1999-12-31,River Derwent,363.04
75004,Cocker at Southwaite Bridge,24.3043,TRUE,0.01383,0.45798,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.865,31.55198,-1.78484,159.7333,1.3038,0.92879,0.95535,0.93353,0.79798,0.96382,-0.01383,1.20937,0.94787,67.07959,-1.57257,58.78204,1.89576,0.001199,0.82155,0.0052093,0.00012943,0.0063104,0.99461,0.16443,0.012641,0.954,0.97,0.632,0.874,353.08,385.85,2999.8,1070.8,0,1990-01-01,1999-12-31,River Cocker,116.17
75017,Ellen at Bullgill,1.20006,FALSE,0.00657,0.11305,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.883,202.3502,-0.02,39.64639,1.14414,0.88431,0.93404,0.89631,0.75388,0.94039,-0.00657,0.78325,0.91674,18.82,-4.02645,166.7526,1.0778,0.0093551,0.7717,0.0035467,0.00012166,0.019656,0.98541,0.19332,0.024203,0.966,0.734,0.914,0.668,330.38,1708.3,748.46,2233.3,0,1990-01-01,1999-12-31,River Ellen,102.56
76003,Eamont at Udford,59.93336,TRUE,0.01765,0.26906,TRUE,2,0.3,0.2,0.3,0.3,TRUE,90.824,383.7533,-3.40752,145.4744,1.18318,0.89812,0.90835,0.90754,0.74063,0.94786,-0.01765,1.24355,0.93078,211.8584,-3.37208,176.5682,1.32318,0.0021883,0.81861,0.0051407,0.00010613,0.0080668,0.99354,0.16518,0.013169,0.7,0.716,0.658,0.85,1973.1,2232.9,2505.3,1060.1,0,1990-01-01,1999-12-31,River Eamont,406.99
76005,Eden at Temple Sowerby,0.18515,FALSE,0.02924,0.14202,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.614,170.2127,-0.14194,28.18304,1.17252,0.85774,0.82149,0.87545,0.71414,0.92634,-0.02924,1.24966,0.88658,67.07959,-4.35363,147.1216,1.0778,0.014689,0.77434,0.0034107,0.00011131,0.024748,0.98029,0.18672,0.02195,0.966,0.932,0.94,0.932,332.81,526.09,646.32,567.16,0,1990-01-01,1999-12-31,River Eden,618.21
76007,Eden at Sheepmount,10.81506,TRUE,0.03302,0.06646,TRUE,2,0.3,0.2,0.3,0.3,TRUE,93.866,361.4053,-0.5211,37.33757,1.4467,0.92241,0.88811,0.92799,0.76781,0.96104,-0.03302,0.65494,0.94576,18.82,-3.0449,107.8596,0.996,0.0080699,0.78219,0.0035172,0.00010544,0.017386,0.98751,0.18675,0.021498,0.696,0.704,0.714,0.656,2089,2225.2,2153.4,2320.5,0,1990-01-01,1999-12-31,River Eden,2276
76008,Irthing at Greenholme,0,FALSE,0.0477,0.11695,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.239,81.82374,0.00962,14.23689,1.23959,0.7652,0.70397,0.80985,0.61059,0.87553,-0.0477,1.42532,0.83016,18.82,-4.19004,19.52,0.996,0.0072654,0.77103,0.0036361,0.00011809,0.01777,0.98736,0.19536,0.025259,0.968,0.924,0.916,0.93,391.23,822.9,901.38,562.65,0,1990-01-01,1999-12-31,River Irthing,333.42
76011,Coal Burn at Coalburn,0,FALSE,0.00025,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,92.321,22.64638,0.06004,18.17415,1.08559,0.76717,NaN,0.8112,0.61979,0.87681,-0.00025,2.2106,0.79527,18.82,-4.02645,19.52,0.996,0.0075622,0.78124,0.0034012,0.00012182,0.016722,0.98796,0.18823,0.021858,0.702,0.934,0.728,0.948,2244.1,627.76,2143.2,478.47,0.4,1990-01-01,1999-12-31,River Coal Burn,1.63
76014,Eden at Kirkby Stephen,0,FALSE,0.0011,0.1686,FALSE,2,0.3,0.2,0.3,0.3,TRUE,90.869,21.7584,0.16068,48.42422,1.00751,0.87164,0.91287,0.88624,0.70013,0.93412,-0.0011,2.20759,0.88322,18.82,-0.42743,19.52,0.996,0.0048352,0.80436,0.0040369,0.0001156,0.012036,0.99136,0.1734,0.016225,0.96,0.726,0.636,0.848,405.11,2184,2719,1286,0,1990-01-01,1999-12-31,River Eden,66.82
77002,Esk at Canonbie,0.61486,FALSE,0.02183,0.15963,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.209,125.2694,0.07619,46.6524,1.14919,0.86173,0.91047,0.87852,0.71674,0.92877,-0.02183,1.46649,0.91189,18.82,1.53567,48.96653,0.996,0.0023706,0.80355,0.0041239,0.00010846,0.0092243,0.9939,0.1768,0.016823,0.97,0.714,0.964,0.848,296.89,1951.7,479.36,1079.9,0,1990-01-01,1999-12-31,River Esk,495.4
77003,Liddel Water at Rowanburnfoot,0,FALSE,0.03256,0.38448,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.256,12.07518,-0.1038,39.92044,1.07003,0.79975,0.82064,0.83316,0.62999,0.89456,-0.03256,1.88435,0.85058,18.82,-3.69927,19.52,0.996,0.0042241,0.79253,0.0037176,0.00010842,0.012395,0.9918,0.18291,0.019487,0.706,0.73,0.96,0.656,2139.6,1928.7,509.96,2379.5,0,1990-01-01,1999-12-31,River Liddel Water,319.3
77004,Kirtle Water at Mossknowe,0.00822,FALSE,0.02171,0.23167,TRUE,2,0.3,0.2,0.3,0.3,TRUE,94.495,71.52164,-0.32549,24.77909,1.10511,0.8601,0.90844,0.87727,0.71594,0.92767,-0.02171,1.13395,0.90547,18.82,-4.02645,19.52,0.996,0.004269,0.78354,0.0036137,0.00011346,0.013418,0.99123,0.18937,0.021959,0.976,0.716,0.738,0.67,445.62,2242.4,2976.6,2455.1,0,1990-01-01,1999-12-31,River Kirtle Water,69.93
78003,Annan at Brydekirk,2.15613,TRUE,0.00925,0.1391,TRUE,2,0.3,0.2,0.3,0.3,TRUE,92.975,167.3354,0.41075,45.15044,1.36862,0.89373,0.94972,0.90394,0.76217,0.94558,-0.00925,1.11779,0.9339,91.20939,2.02645,117.6751,1.24139,0.0031796,0.79791,0.0038682,0.00010721,0.010669,0.99304,0.18012,0.018125,0.702,0.94,0.706,0.656,2235.6,519.14,2232.6,2297.4,0,1990-01-01,1999-12-31,River Annan,925.03
78004,Kinnel Water at Redhall,0,FALSE,0.00377,0.50854,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.261,73.47541,0.2489,27.74814,1.15094,0.81848,0.92718,0.84637,0.68303,0.90487,0.00377,2.23458,0.85283,18.82,-3.0449,19.52,0.996,0.0026115,0.80659,0.0042558,0.00011025,0.0092293,0.99358,0.17432,0.015929,0.968,0.944,0.708,0.766,313.96,471.57,2814.2,1740.6,0,1990-01-01,1999-12-31,River Kinnel Water,76.17
78006,Annan at Woodfoot,2.64528,TRUE,0.0277,0.53497,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.597,145.4744,-0.19115,62.80282,1.14414,0.8674,0.92241,0.88292,0.72764,0.93215,-0.0277,1.61311,0.9183,18.82,1.37208,19.52,1.24139,0.002279,0.81166,0.0044414,0.0001123,0.0083756,0.99399,0.17079,0.014827,0.688,0.696,0.964,0.84,2160.7,2118.9,466.96,1335.5,0,1990-01-01,1999-12-31,River Annan,218.03
79002,Nith at Friars Carse,1.16822,FALSE,0.01531,0.2191,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.975,184.9342,0,42.94843,1.22222,0.86049,0.94547,0.87757,0.73525,0.92796,-0.01531,1.52041,0.91078,139.469,1.53567,29.33551,0.996,0.0027782,0.80645,0.0041967,0.0001045,0.0093625,0.99355,0.17419,0.016026,0.97,0.704,0.942,0.854,348.46,2277.6,581.82,1038.4,0,1990-01-01,1999-12-31,River Nith,797.71
79003,Nith at Hall Bridge,0,FALSE,0.01504,0.26615,TRUE,2,0.3,0.2,0.3,0.3,TRUE,91.678,98.86201,0.23038,25.07818,1.23369,0.84693,0.93193,0.86725,0.70637,0.92123,0.01504,2.10593,0.85634,163.5988,-3.0449,78.41306,1.24139,0.0020182,0.81083,0.0044292,0.00010653,0.0080164,0.99431,0.17176,0.015104,0.668,0.968,0.688,0.784,2305.6,313.29,2595.5,1549.5,0,1990-01-01,1999-12-31,River Nith,153.02
